,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
4072,4073,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.13,229,140,107,137.9,116.8,62.5,0.52,1
4073,4074,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.13,229,102,103,246.2,119.2,64.0,0.96,4
4074,4075,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.08,160,76,67,245.2,119.8,66.7,1.0,3
4075,4076,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,229,140,107,252.9,122.6,66.0,1.05,1
4076,4077,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,229,140,107,260.1,121.0,66.0,1.07,1
4077,4078,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,228,136,105,260.1,124.6,65.2,1.08,1
4078,4079,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.01,160,76,67,240.1,114.3,65.3,0.92,3
4079,4080,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,228,136,105,260.1,119.3,65.7,1.05,1
4080,4081,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.01,122,49,53,259.6,114.7,66.4,1.01,2
4081,4082,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.01,191,87,72,251.8,116.3,65.5,0.98,0
4082,4083,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,229,140,97,247.8,114.8,62.2,0.91,8
4083,4084,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.12,229,140,97,248.6,124.3,67.2,1.06,8
4084,4085,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,207,104,77,239.8,118.5,63.3,0.92,5
4085,4086,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.14,160,76,67,248.3,123.0,66.3,1.04,3
4086,4087,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.01,207,104,77,205.0,115.9,63.0,0.77,5
4087,4088,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,229,102,103,240.6,123.9,65.0,0.99,4
4088,4089,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.1,179,104,70,240.6,117.8,63.3,0.92,7
4089,4090,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.08,149,95,67,258.5,123.1,64.6,1.05,6
4090,4091,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.14,228,136,105,253.4,121.6,67.6,1.07,1
4091,4092,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.07,149,95,67,261.9,116.5,65.1,1.02,6
4092,4093,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.18,0.01,229,140,107,249.2,122.6,67.0,1.05,1
4093,4094,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,191,87,72,223.1,118.1,65.2,0.88,0
4094,4095,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.13,179,104,70,243.0,114.7,62.4,0.89,7
4095,4096,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,228,136,105,241.9,120.5,63.1,0.94,1
4096,4097,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,179,104,70,254.5,120.4,65.1,1.02,7
4097,4098,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.09,179,104,70,249.2,117.6,68.0,1.02,7
4098,4099,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,191,87,72,164.6,123.6,64.9,0.68,0
4099,4100,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,207,104,77,239.8,117.4,64.0,0.92,5
4100,4101,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,127,111,250.5,123.3,62.5,0.99,9
4101,4102,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,122,49,53,257.7,120.3,64.8,1.03,2
4102,4103,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,122,49,53,136.4,121.1,62.0,0.53,2
4103,4104,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.01,229,145,105,166.3,119.8,66.6,0.68,1
4104,4105,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,229,127,111,258.3,121.0,68.2,1.09,9
4105,4106,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.11,207,104,77,250.7,117.5,62.0,0.94,5
4106,4107,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.48,0.07,160,76,67,254.3,124.5,63.1,1.02,3
4107,4108,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,160,76,67,250.4,121.6,62.3,0.97,3
4108,4109,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.01,229,140,107,238.3,124.4,66.2,1.01,1
4109,4110,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.09,229,102,103,245.9,124.2,65.3,1.02,4
4110,4111,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,229,145,105,245.1,121.7,63.4,0.97,1
4111,4112,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,229,102,103,243.1,117.5,63.8,0.93,4
4112,4113,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.08,156,73,62,247.8,114.3,67.7,0.98,3
4113,4114,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.01,229,145,105,257.4,115.9,65.7,1.01,1
4114,4115,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,149,95,67,245.2,126.0,63.8,1.01,6
4115,4116,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.01,160,76,67,245.4,115.6,63.6,0.93,3
4116,4117,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.01,156,73,62,260.7,115.9,65.8,1.02,3
4117,4118,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,229,127,111,245.0,118.0,64.5,0.96,9
4118,4119,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,191,87,72,238.2,122.0,62.8,0.94,0
4119,4120,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,160,76,67,239.0,117.5,62.6,0.9,3
4120,4121,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,229,102,103,258.0,123.9,64.4,1.06,4
4121,4122,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,160,76,67,262.2,122.8,66.2,1.09,3
4122,4123,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,145,105,204.5,121.2,66.9,0.85,1
4123,4124,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.01,160,76,67,238.1,117.7,64.6,0.93,3
4124,4125,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.09,229,140,97,243.9,123.7,64.6,1.0,8
4125,4126,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,191,87,72,259.3,123.0,62.3,1.02,0
4126,4127,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.01,229,140,107,242.5,115.7,66.4,0.96,1
4127,4128,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.01,160,76,67,252.9,119.8,62.3,0.97,3
4128,4129,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,122,49,53,253.1,125.1,62.0,1.01,2
4129,4130,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,127,111,252.5,123.9,66.4,1.07,9
4130,4131,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.0,0.01,149,95,67,240.7,114.2,63.4,0.89,6
4131,4132,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,229,127,111,248.2,114.5,63.5,0.93,9
4132,4133,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,228,136,105,254.2,126.0,66.3,1.09,1
4133,4134,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.15,160,76,67,238.4,119.4,67.4,0.98,3
4134,4135,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.13,179,104,70,242.4,122.0,68.2,1.03,7
4135,4136,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.1,207,104,77,244.2,123.2,65.3,1.01,5
4136,4137,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,179,104,70,240.0,125.3,63.8,0.98,7
4137,4138,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,140,107,245.8,125.9,62.3,0.99,1
4138,4139,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.11,179,104,70,245.1,123.8,64.8,1.01,7
4139,4140,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.01,156,73,62,245.9,116.5,66.4,0.98,3
4140,4141,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,229,145,105,242.6,122.4,66.0,1.01,1
4141,4142,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,179,104,70,260.9,117.4,62.2,0.98,7
4142,4143,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,229,140,97,245.5,116.3,62.7,0.92,8
4143,4144,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,179,104,70,249.1,116.3,66.7,0.99,7
4144,4145,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,149,95,67,246.6,116.8,63.6,0.94,6
4145,4146,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.48,0.01,179,104,70,242.9,121.4,65.3,0.99,7
4146,4147,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.15,191,87,72,223.4,123.1,64.1,0.9,0
4147,4148,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,140,107,203.5,122.6,67.2,0.86,1
4148,4149,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,229,140,97,241.6,114.9,66.4,0.95,8
4149,4150,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.01,191,87,72,260.0,119.4,62.2,0.99,0
4150,4151,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.1,156,73,62,241.8,122.5,67.7,1.03,3
4151,4152,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,191,87,72,198.1,123.5,64.7,0.81,0
4152,4153,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.08,191,87,72,249.7,118.5,65.3,0.99,0
4153,4154,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,229,127,111,203.3,121.9,66.7,0.85,9
4154,4155,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,156,73,62,136.6,114.9,61.8,0.5,3
4155,4156,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,140,107,253.2,117.3,62.2,0.95,1
4156,4157,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.01,160,76,67,138.1,119.0,65.4,0.55,3
4157,4158,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,229,140,97,253.2,115.4,67.9,1.02,8
4158,4159,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.01,191,87,72,243.2,123.6,64.2,0.99,0
4159,4160,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.01,179,104,70,250.3,116.8,63.3,0.95,7
4160,4161,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.14,122,49,53,243.4,117.1,67.7,0.99,2
4161,4162,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,229,140,107,242.6,114.2,61.9,0.88,1
4162,4163,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,160,76,67,242.6,115.2,63.2,0.91,3
4163,4164,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,229,145,105,227.8,118.1,67.7,0.93,1
4164,4165,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,207,104,77,240.4,116.7,67.4,0.97,5
4165,4166,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.08,156,73,62,249.6,119.0,65.8,1.0,3
4166,4167,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,228,136,105,242.1,121.4,65.8,0.99,1
4167,4168,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,149,95,67,248.2,116.7,66.0,0.98,6
4168,4169,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,149,95,67,237.7,115.9,64.2,0.91,6
4169,4170,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.14,122,49,53,244.7,114.8,65.5,0.94,2
4170,4171,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.13,229,140,107,236.0,117.2,63.6,0.9,1
4171,4172,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.11,229,140,97,246.0,119.6,65.2,0.98,8
4172,4173,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.01,191,87,72,239.6,121.3,63.3,0.94,0
4173,4174,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,229,102,103,262.2,114.4,64.8,1.0,4
4174,4175,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.07,229,145,105,173.8,125.7,67.8,0.76,1
4175,4176,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.14,229,140,107,148.6,123.6,62.8,0.59,1
4176,4177,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.11,191,87,72,259.4,121.1,65.4,1.05,0
4177,4178,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,122,49,53,174.8,124.3,68.0,0.76,2
4178,4179,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.0,0.01,229,102,103,162.7,122.6,62.5,0.64,4
4179,4180,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,229,145,105,126.5,126.0,63.4,0.52,1
4180,4181,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,156,73,62,247.2,124.1,63.0,0.99,3
4181,4182,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,229,145,105,249.0,122.1,63.9,1.0,1
4182,4183,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.09,228,136,105,245.3,124.2,66.1,1.03,1
4183,4184,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,228,136,105,237.7,124.8,65.0,0.99,1
4184,4185,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.14,179,104,70,244.6,118.2,68.2,1.01,7
4185,4186,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,228,136,105,258.3,119.3,63.5,1.0,1
4186,4187,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.15,156,73,62,253.1,119.0,63.9,0.99,3
4187,4188,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,207,104,77,210.5,122.2,62.2,0.82,5
4188,4189,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,207,104,77,255.2,115.9,64.9,0.98,5
4189,4190,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.15,179,104,70,247.0,114.7,65.0,0.94,7
4190,4191,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,149,95,67,257.9,121.7,65.9,1.06,6
4191,4192,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.01,228,136,105,261.6,116.4,63.9,1.0,1
4192,4193,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,207,104,77,256.1,119.9,65.3,1.03,5
4193,4194,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.01,179,104,70,244.7,122.8,65.7,1.01,7
4194,4195,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,228,136,105,238.4,125.4,67.6,1.04,1
4195,4196,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.13,229,140,97,250.4,123.1,62.7,0.99,8
4196,4197,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,191,87,72,260.5,122.7,66.4,1.09,0
4197,4198,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.13,207,104,77,252.5,124.7,68.1,1.1,5
4198,4199,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.14,228,136,105,237.4,125.8,62.2,0.95,1
4199,4200,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.01,229,140,97,240.3,119.4,67.9,1.0,8
4200,4201,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.13,229,140,107,253.8,124.3,63.0,1.02,1
4201,4202,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.18,0.01,156,73,62,260.9,116.8,64.7,1.01,3
4202,4203,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.09,229,140,97,239.1,122.2,62.9,0.94,8
4203,4204,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,149,95,67,241.6,117.5,64.3,0.94,6
4204,4205,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.1,149,95,67,262.1,121.8,63.7,1.04,6
4205,4206,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,149,95,67,259.8,118.3,64.7,1.02,6
4206,4207,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,229,145,105,242.2,124.3,64.8,1.0,1
4207,4208,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.0,0.01,229,140,97,159.5,123.3,65.4,0.66,8
4208,4209,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,149,95,67,252.2,120.6,63.6,0.99,6
4209,4210,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,229,145,105,238.4,124.8,64.8,0.99,1
4210,4211,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.12,179,104,70,241.2,123.5,62.0,0.95,7
4211,4212,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,160,76,67,245.5,122.8,64.0,0.99,3
4212,4213,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,122,49,53,250.9,120.2,64.3,0.99,2
4213,4214,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.12,229,127,111,256.2,122.0,64.6,1.04,9
4214,4215,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,229,127,111,261.4,118.7,67.9,1.08,9
4215,4216,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,229,140,97,260.3,124.1,67.5,1.12,8
4216,4217,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,160,76,67,246.6,114.7,64.3,0.93,3
4217,4218,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,229,140,107,255.4,122.9,66.8,1.08,1
4218,4219,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.01,156,73,62,256.5,123.9,67.5,1.1,3
4219,4220,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.01,228,136,105,142.1,124.4,67.6,0.61,1
4220,4221,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.01,228,136,105,249.1,123.3,62.8,0.99,1
4221,4222,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,156,73,62,236.0,116.8,66.7,0.94,3
4222,4223,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.12,229,102,103,258.0,122.0,66.5,1.07,4
4223,4224,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.09,229,140,107,248.2,115.2,67.8,0.99,1
4224,4225,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,127,111,256.1,118.0,62.2,0.96,9
4225,4226,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,160,76,67,252.1,125.7,62.7,1.02,3
4226,4227,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,228,136,105,241.4,121.7,65.6,0.99,1
4227,4228,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,122,49,53,261.2,119.4,64.5,1.03,2
4228,4229,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,140,107,252.7,117.4,68.1,1.04,1
4229,4230,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.07,228,136,105,260.3,122.8,65.9,1.08,1
4230,4231,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,179,104,70,256.2,117.6,66.4,1.03,7
4231,4232,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.14,229,140,107,258.6,120.7,64.6,1.03,1
4232,4233,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.13,229,140,107,259.7,125.1,63.4,1.06,1
4233,4234,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,156,73,62,243.1,126.0,65.1,1.02,3
4234,4235,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.01,179,104,70,209.0,114.8,64.2,0.79,7
4235,4236,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.15,191,87,72,164.8,124.5,65.7,0.69,0
4236,4237,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,160,76,67,259.2,116.0,65.5,1.01,3
4237,4238,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,229,127,111,197.0,121.7,67.1,0.82,9
4238,4239,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.01,229,140,97,238.7,117.5,64.7,0.93,8
4239,4240,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.13,228,136,105,248.9,119.0,65.5,0.99,1
4240,4241,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,160,76,67,253.3,114.2,66.7,0.99,3
4241,4242,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,229,102,103,243.4,118.5,62.7,0.93,4
4242,4243,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.01,229,145,105,135.3,118.2,63.0,0.52,1
4243,4244,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.14,229,102,103,230.4,115.1,65.7,0.89,4
4244,4245,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,228,136,105,247.3,119.9,61.8,0.94,1
4245,4246,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,229,140,97,258.2,122.6,68.2,1.11,8
4246,4247,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,229,140,97,261.3,114.5,62.8,0.96,8
4247,4248,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.01,191,87,72,258.6,125.5,63.0,1.05,0
4248,4249,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.01,229,127,111,259.2,115.6,64.2,0.99,9
4249,4250,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,179,104,70,258.1,115.7,63.7,0.98,7
4250,4251,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,149,95,67,258.9,115.1,67.4,1.03,6
4251,4252,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,191,87,72,203.1,124.1,67.6,0.87,0
4252,4253,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,229,140,97,248.7,119.8,62.5,0.95,8
4253,4254,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.13,191,87,72,243.9,119.8,65.0,0.97,0
4254,4255,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.13,122,49,53,248.9,118.0,67.4,1.02,2
4255,4256,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.01,156,73,62,241.8,117.7,65.4,0.95,3
4256,4257,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.12,229,145,105,257.3,118.0,65.4,1.02,1
4257,4258,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.14,229,140,97,240.5,123.9,62.7,0.96,8
4258,4259,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.08,207,104,77,250.1,114.8,67.4,0.99,5
